place,product,date,competitors_mean_price
Кеджистан,Эльфийская пыльца,2216-05-17,12.51
Кеджистан,Эльфийская пыльца,2216-05-18,12.22
Кеджистан,Эльфийская пыльца,2216-05-19,12.34
Кеджистан,Эльфийская пыльца,2216-05-20,11.95
Кеджистан,Эльфийская пыльца,2216-05-21,12.46
Кеджистан,Эльфийская пыльца,2216-05-22,12.71
Кеджистан,Эльфийская пыльца,2216-05-23,12.5
Кеджистан,Эльфийская пыльца,2216-05-24,12.56
Кеджистан,Эльфийская пыльца,2216-05-25,12.98
Кеджистан,Эльфийская пыльца,2216-05-26,12.6
Кеджистан,Эльфийская пыльца,2216-05-27,12.88
Кеджистан,Эльфийская пыльца,2216-05-28,11.95
Кеджистан,Эльфийская пыльца,2216-05-29,12.88
Кеджистан,Эльфийская пыльца,2216-05-30,12.23
Кеджистан,Эльфийская пыльца,2216-05-31,12.94
Кеджистан,Эльфийская пыльца,2216-06-01,12.94
Кеджистан,Эльфийская пыльца,2216-06-02,12.94
Кеджистан,Эльфийская пыльца,2216-06-03,12.88
Кеджистан,Эльфийская пыльца,2216-06-04,12.88
Кеджистан,Эльфийская пыльца,2216-06-05,13.06
Кеджистан,Эльфийская пыльца,2216-06-06,12.66
Кеджистан,Эльфийская пыльца,2216-06-07,13.05
Кеджистан,Эльфийская пыльца,2216-06-08,13.06
Кеджистан,Эльфийская пыльца,2216-06-09,13.06
Кеджистан,Эльфийская пыльца,2216-06-10,13.06
Кеджистан,Эльфийская пыльца,2216-06-11,13.05
Кеджистан,Эльфийская пыльца,2216-06-12,13.19
Кеджистан,Эльфийская пыльца,2216-06-13,12.88
Кеджистан,Эльфийская пыльца,2216-06-14,13.05
Кеджистан,Эльфийская пыльца,2216-06-15,13.21
Кеджистан,Эльфийская пыльца,2216-06-16,12.75
Кеджистан,Эльфийская пыльца,2216-06-17,13.05
Кеджистан,Эльфийская пыльца,2216-06-18,13.45
Кеджистан,Эльфийская пыльца,2216-06-19,12.62
Кеджистан,Эльфийская пыльца,2216-06-20,13.15
Кеджистан,Эльфийская пыльца,2216-06-21,12.56
Кеджистан,Эльфийская пыльца,2216-06-22,13.45
Кеджистан,Эльфийская пыльца,2216-06-23,14.03
Кеджистан,Эльфийская пыльца,2216-06-24,13.6
Кеджистан,Эльфийская пыльца,2216-06-25,13.45
Кеджистан,Эльфийская пыльца,2216-06-26,13.26
Кеджистан,Эльфийская пыльца,2216-06-27,12.62
Кеджистан,Эльфийская пыльца,2216-06-28,13.78
Кеджистан,Эльфийская пыльца,2216-06-29,14.32
Кеджистан,Эльфийская пыльца,2216-06-30,13.05
Кеджистан,Эльфийская пыльца,2216-07-01,12.62
Кеджистан,Эльфийская пыльца,2216-07-02,14.51
Кеджистан,Эльфийская пыльца,2216-07-03,14.51
Кеджистан,Эльфийская пыльца,2216-07-04,14.17
Кеджистан,Эльфийская пыльца,2216-07-05,14.65
Кеджистан,Эльфийская пыльца,2216-07-06,14.02
Кеджистан,Эльфийская пыльца,2216-07-07,15.13
Кеджистан,Эльфийская пыльца,2216-07-08,14.65
Кеджистан,Эльфийская пыльца,2216-07-09,14.13
Кеджистан,Эльфийская пыльца,2216-07-10,14.13
Кеджистан,Эльфийская пыльца,2216-07-11,13.82
Кеджистан,Эльфийская пыльца,2216-07-12,14.17
Кеджистан,Эльфийская пыльца,2216-07-13,13.83
Кеджистан,Эльфийская пыльца,2216-07-14,13.48
Кеджистан,Эльфийская пыльца,2216-07-15,15.13
Кеджистан,Эльфийская пыльца,2216-07-16,15.13
Кеджистан,Эльфийская пыльца,2216-07-17,13.91
Кеджистан,Эльфийская пыльца,2216-07-18,13.77
Кеджистан,Эльфийская пыльца,2216-07-19,14.12
Кеджистан,Эльфийская пыльца,2216-07-20,14.26
Кеджистан,Эльфийская пыльца,2216-07-21,14.83
Кеджистан,Эльфийская пыльца,2216-07-22,15.18
Кеджистан,Эльфийская пыльца,2216-07-23,14.33
Кеджистан,Эльфийская пыльца,2216-07-24,14.83
Кеджистан,Эльфийская пыльца,2216-07-25,14.83
Кеджистан,Эльфийская пыльца,2216-07-26,13.91
Кеджистан,Эльфийская пыльца,2216-07-27,14.58
Кеджистан,Эльфийская пыльца,2216-07-28,13.45
Кеджистан,Эльфийская пыльца,2216-07-29,13.4
Кеджистан,Эльфийская пыльца,2216-07-30,13.92
Кеджистан,Эльфийская пыльца,2216-07-31,14.65
Кеджистан,Эльфийская пыльца,2216-08-01,14.24
Кеджистан,Эльфийская пыльца,2216-08-02,14.24
Кеджистан,Эльфийская пыльца,2216-08-03,15.38
Кеджистан,Эльфийская пыльца,2216-08-04,14.25
Кеджистан,Эльфийская пыльца,2216-08-05,15.44
Кеджистан,Эльфийская пыльца,2216-08-06,13.95
Кеджистан,Эльфийская пыльца,2216-08-07,15.44
Кеджистан,Эльфийская пыльца,2216-08-08,14.48
Кеджистан,Эльфийская пыльца,2216-08-09,14.31
Кеджистан,Эльфийская пыльца,2216-08-10,15.23
Кеджистан,Эльфийская пыльца,2216-08-11,14.48
Кеджистан,Эльфийская пыльца,2216-08-12,15.01
Кеджистан,Эльфийская пыльца,2216-08-13,14.71
Кеджистан,Эльфийская пыльца,2216-08-14,14.45
Кеджистан,Эльфийская пыльца,2216-08-15,14.16
Кеджистан,Эльфийская пыльца,2216-08-16,14.91
Кеджистан,Эльфийская пыльца,2216-08-17,14.96
Кеджистан,Эльфийская пыльца,2216-08-18,15.13
Кеджистан,Эльфийская пыльца,2216-08-19,15.88
Кеджистан,Эльфийская пыльца,2216-08-20,14.82
Кеджистан,Эльфийская пыльца,2216-08-21,14.96
Кеджистан,Эльфийская пыльца,2216-08-22,15.54
Кеджистан,Эльфийская пыльца,2216-08-23,15.54
Кеджистан,Эльфийская пыльца,2216-08-24,15.26
Кеджистан,Эльфийская пыльца,2216-08-25,14.37
Кеджистан,Эльфийская пыльца,2216-08-26,14.24
Кеджистан,Эльфийская пыльца,2216-08-27,14.73
Кеджистан,Эльфийская пыльца,2216-08-28,14.91
Кеджистан,Эльфийская пыльца,2216-08-29,14.1
Кеджистан,Эльфийская пыльца,2216-08-30,14.88
Кеджистан,Эльфийская пыльца,2216-08-31,15.0
Кеджистан,Эльфийская пыльца,2216-09-01,15.28
Кеджистан,Эльфийская пыльца,2216-09-02,15.28
Кеджистан,Эльфийская пыльца,2216-09-03,15.35
Кеджистан,Эльфийская пыльца,2216-09-04,15.32
Кеджистан,Эльфийская пыльца,2216-09-05,15.24
Кеджистан,Эльфийская пыльца,2216-09-06,15.23
Кеджистан,Эльфийская пыльца,2216-09-07,15.29
Кеджистан,Эльфийская пыльца,2216-09-08,15.35
Кеджистан,Эльфийская пыльца,2216-09-09,15.05
Кеджистан,Эльфийская пыльца,2216-09-10,15.29
Кеджистан,Эльфийская пыльца,2216-09-11,15.2
Кеджистан,Эльфийская пыльца,2216-09-12,15.05
Кеджистан,Эльфийская пыльца,2216-09-13,15.2
Кеджистан,Эльфийская пыльца,2216-09-14,15.9
Кеджистан,Эльфийская пыльца,2216-09-15,15.24
Кеджистан,Эльфийская пыльца,2216-09-16,15.24
Кеджистан,Эльфийская пыльца,2216-09-17,14.65
Кеджистан,Эльфийская пыльца,2216-09-18,15.18
Кеджистан,Эльфийская пыльца,2216-09-19,15.24
Кеджистан,Эльфийская пыльца,2216-09-20,15.06
Кеджистан,Эльфийская пыльца,2216-09-21,15.25
Кеджистан,Эльфийская пыльца,2216-09-22,15.24
Кеджистан,Эльфийская пыльца,2216-09-23,15.18
Кеджистан,Эльфийская пыльца,2216-09-24,14.69
Кеджистан,Эльфийская пыльца,2216-09-25,14.69
Кеджистан,Эльфийская пыльца,2216-09-26,15.1
